id,transaction_date,price,area_exclusive,floor,dong,buyer_type,_apt_name,_built_year,_total_floors,_total_units,_brand,_brand_tier,_sido,_sigungu
fb1fd007-4756-4f91-887e-2c334e1d5ea9,2025-06-11,704679947,114.0,18,세종동,일반,세종 e편한세상,2009,25,1962,e편한세상,2,서울시,세종
ce4cf846-123e-4406-8200-3c53b7b7d246,2024-07-28,479005598,114.0,5,부산동,일반,부산 롯데캐슬,2012,23,640,롯데캐슬,3,서울시,부산
fe0e5e65-2a43-48b7-aeb9-22d7f8ff1236,2025-01-01,177531652,59.0,16,광주동,일반,광주 힐스테이트,2008,30,825,힐스테이트,3,서울시,광주
954aecdd-609f-4026-8989-789d4f49529f,2025-01-21,2690903804,114.0,15,강남11개구동,일반,강남11개구 롯데캐슬,2010,26,1187,롯데캐슬,3,서울시,강남11개구
1be8d932-c4bb-478e-93a7-eb537fcef9fd,2026-01-20,1244300681,59.0,6,강남11개구동,법인,강남11개구 래미안,2019,26,1770,래미안,4,서울시,강남11개구
c22de8b7-de42-44fe-b3a8-ab2dcc3bc457,2025-12-14,327371198,102.0,26,광주동,일반,광주 기타,2004,33,1982,기타,1,서울시,광주
fd7d1f84-7b27-4222-a0b7-804ab1c0fdc4,2024-05-09,419645540,114.0,6,대구동,일반,대구 푸르지오,2012,26,589,푸르지오,3,서울시,대구
3b8d1a46-bc8c-4802-bda0-cc2caf34614d,2025-09-02,729249754,114.0,13,경기동,일반,경기 힐스테이트,2002,21,1018,힐스테이트,3,서울시,경기
00107552-d8ee-45e6-9e9c-0a350f87f920,2025-10-09,498408268,59.0,19,수도권동,법인,수도권 기타,2021,32,867,기타,1,서울시,수도권
79e5a616-76c5-4c3a-904d-d123844d5a7c,2025-12-07,242430735,74.0,6,대구동,일반,대구 푸르지오,2005,23,1091,푸르지오,3,서울시,대구
e48ff947-0bfd-4be8-a004-cb37683adaec,2025-06-20,253246096,102.0,16,전북동,법인,전북 롯데캐슬,2004,34,669,롯데캐슬,3,서울시,전북
41e72c8c-09cc-44e1-b049-146db271758a,2025-07-25,520492347,84.0,6,경기동,일반,경기 현대,2008,35,1318,현대,2,서울시,경기
de00ce93-7ffb-4cfa-b0e7-8eb645575174,2025-09-09,303290675,84.0,5,대전동,일반,대전 롯데캐슬,2007,16,931,롯데캐슬,3,서울시,대전
5ecfeda1-7bc2-4dee-9baa-33592cff7388,2026-02-23,123819140,59.0,8,전남동,일반,전남 기타,2017,22,1091,기타,1,서울시,전남
f3beccc3-da2c-4f30-951d-7ffcb1f1f0c0,2026-02-23,187625543,84.0,17,충북동,일반,충북 기타,2006,18,780,기타,1,서울시,충북
03ca828a-ca09-435e-8c4b-a665b9a06d4d,2026-01-11,353292290,59.0,3,경기동,일반,경기 힐스테이트,2003,22,520,힐스테이트,3,서울시,경기
997e0f45-7088-4c1b-9ce8-97e2e3ee1ebb,2026-01-27,333831604,84.0,4,대전동,일반,대전 푸르지오,2008,21,390,푸르지오,3,서울시,대전
0aaee9ad-2ee7-4566-b7b6-4e3137e1a4f3,2025-11-03,868942555,135.0,29,경기동,법인,경기 현대,2014,35,391,현대,2,서울시,경기
d77828dd-9a79-488b-9952-ec919a57bf7f,2024-10-24,2312604237,114.0,4,강남11개구동,일반,강남11개구 자이,2005,18,531,자이,4,서울시,강남11개구
f68d4038-3065-45a3-b423-56dfeac663aa,2025-02-12,628390218,59.0,5,강북14개구동,법인,강북14개구 아이파크,2002,24,1352,아이파크,3,서울시,강북14개구
3b498aaa-ef71-492d-858c-edbb1f946fb4,2026-01-08,613639308,135.0,3,5개광역시동,일반,5개광역시 자이,2022,29,451,자이,4,서울시,5개광역시
ef0e52ba-6801-4bf1-98b9-72cb023b5449,2025-12-26,710205964,135.0,14,부산동,일반,부산 래미안,2009,16,668,래미안,4,서울시,부산
2a378fce-e5aa-4c9d-8256-eef383ef96b8,2026-02-19,336893948,74.0,19,부산동,일반,부산 힐스테이트,2014,31,1549,힐스테이트,3,서울시,부산
00f8b569-df63-458d-8821-de8d9d53005c,2026-02-16,645305464,135.0,4,부산동,일반,부산 롯데캐슬,2013,32,1295,롯데캐슬,3,서울시,부산
c000d0d9-84e0-4a86-b397-f2dfb8b0b1e5,2026-02-18,500140899,135.0,16,울산동,법인,울산 자이,2007,35,862,자이,4,서울시,울산
81d970b1-9461-4120-b1fd-bb63838778e7,2026-02-17,165161881,74.0,23,경북동,일반,경북 롯데캐슬,2017,25,1983,롯데캐슬,3,서울시,경북
5e3e8cad-7eb0-4ced-8c28-2d0dbd4c9aed,2026-01-14,619950269,102.0,10,세종동,일반,세종 현대,2015,20,571,현대,2,서울시,세종
1980dda9-7b2c-4d7b-bcf3-4e4218db46c5,2026-01-08,129248120,59.0,28,충남동,일반,충남 현대,2004,32,1686,현대,2,서울시,충남
803cf8d2-43b9-4df5-8447-e1f1b33d71d6,2026-01-06,630384164,102.0,10,전국동,일반,전국 e편한세상,2021,16,1500,e편한세상,2,서울시,전국
42777c8b-9c69-4d1c-abaf-48d50b73051e,2024-02-04,1480788017,102.0,6,서울동,일반,서울 아이파크,2003,19,892,아이파크,3,서울시,서울
30a60671-c727-4523-92f8-bc7624b2c415,2024-04-07,199749915,84.0,2,기타지방동,일반,기타지방 기타,2015,24,1305,기타,1,서울시,기타지방
ce8a58c2-a7a5-4464-bb6d-edcaf9b82b68,2026-02-20,307317155,84.0,15,대구동,법인,대구 기타,2005,16,1492,기타,1,서울시,대구
c9aecbaa-9225-4a7c-a8ff-0994b41eab57,2025-03-13,289042276,74.0,4,부산동,일반,부산 현대,2006,23,681,현대,2,서울시,부산
e518331e-5e22-4638-9324-4c9c28ac0aab,2025-03-01,358497029,135.0,15,전북동,법인,전북 롯데캐슬,2019,15,323,롯데캐슬,3,서울시,전북
2f16aa15-11a8-4e23-bdf7-f4b7947fcd03,2024-04-17,536660891,102.0,10,부산동,일반,부산 롯데캐슬,2023,25,393,롯데캐슬,3,서울시,부산
d2f6d633-c70d-4093-853c-ec211543b653,2025-05-19,505190401,114.0,2,6개광역시동,일반,6개광역시 힐스테이트,2012,28,1195,힐스테이트,3,서울시,6개광역시
12e7e2b4-4caa-45b2-9cb7-28a84d2cbfed,2024-05-06,435624892,74.0,3,전국동,일반,전국 롯데캐슬,2019,24,1003,롯데캐슬,3,서울시,전국
46a142d5-a742-49df-8069-cf915871b619,2025-04-01,592759567,114.0,22,인천동,일반,인천 현대,2021,24,529,현대,2,서울시,인천
df044a81-28e6-4f25-b456-3dac78c06b27,2026-02-25,310799841,74.0,13,울산동,일반,울산 래미안,2019,18,1124,래미안,4,서울시,울산
2eddce97-756e-4543-bad1-7e4b4f7728d8,2024-06-07,283470242,74.0,6,부산동,일반,부산 힐스테이트,2001,27,555,힐스테이트,3,서울시,부산
b9ea0fb8-fd70-4a1b-922c-858488ccaa0d,2025-11-15,293222603,84.0,10,울산동,법인,울산 현대,2000,16,840,현대,2,서울시,울산
5a542ccc-595d-4a19-82c0-330f5265de45,2025-02-12,579923767,135.0,17,울산동,일반,울산 래미안,2017,35,1232,래미안,4,서울시,울산
c2e7ffd6-dc3c-4cbc-8dcd-c392e337a6ec,2024-12-12,150383973,59.0,17,충북동,일반,충북 래미안,2014,35,1670,래미안,4,서울시,충북
7c853704-0e8b-4be0-bc3e-f5fc8d104a76,2024-06-07,590179941,135.0,1,부산동,일반,부산 현대,2007,35,1302,현대,2,서울시,부산
824a205d-6b4c-45f7-af12-11504a8f4bfb,2025-10-14,1396822697,84.0,11,서울동,일반,서울 현대,2013,35,1599,현대,2,서울시,서울
afd083ef-9ce9-4abe-bcde-d102afbd00f9,2025-04-14,252779997,74.0,3,울산동,일반,울산 힐스테이트,2013,16,1089,힐스테이트,3,서울시,울산
9c17a3c8-5429-480a-a9aa-b2914768638e,2025-01-18,523196146,135.0,15,대구동,법인,대구 힐스테이트,2007,18,933,힐스테이트,3,서울시,대구
654568f8-63df-431f-b2ec-3939ce667127,2026-02-03,570860282,114.0,25,인천동,일반,인천 e편한세상,2022,30,597,e편한세상,2,서울시,인천
94478325-19ef-46de-87d8-8bd546319455,2026-01-25,1626640800,74.0,3,강남11개구동,법인,강남11개구 자이,2022,20,489,자이,4,서울시,강남11개구
ca572e35-068f-4743-aa99-d4b3e8a82a7c,2025-11-25,548982706,135.0,9,대구동,일반,대구 래미안,2005,29,582,래미안,4,서울시,대구
2e2c0c82-ecbd-40b7-8404-33aeca7e457a,2024-11-11,926112025,102.0,17,수도권동,법인,수도권 e편한세상,2008,17,798,e편한세상,2,서울시,수도권
b9493fe6-fdc6-4c7d-83c6-28e2bd428092,2025-06-07,148694608,59.0,27,강원동,일반,강원 현대,2015,33,1965,현대,2,서울시,강원
4f53f140-ce2e-406f-aa69-f6f3d05729fc,2025-03-06,914463770,135.0,16,경기동,일반,경기 롯데캐슬,2015,21,338,롯데캐슬,3,서울시,경기
106cfbb5-6bc0-4781-aa23-1a6479a8521c,2026-02-28,139775045,59.0,15,강원동,일반,강원 e편한세상,2011,32,853,e편한세상,2,서울시,강원
0050cf87-3338-4c5b-b43c-b6b01273cb20,2026-02-14,402364454,84.0,17,제주동,법인,제주 기타,2015,25,1033,기타,1,서울시,제주
5fc82d3b-1c6f-43f4-82e8-3abdc46e5845,2024-10-22,1417219520,74.0,18,서울동,일반,서울 아이파크,2023,30,374,아이파크,3,서울시,서울
33d84239-a2a8-4d1a-b26f-73c9c8370624,2024-06-05,3216926353,135.0,3,강남11개구동,법인,강남11개구 아이파크,2020,28,1708,아이파크,3,서울시,강남11개구
af97f2aa-a193-4bba-9cc3-80eb34453915,2024-05-22,1179738592,59.0,21,강남11개구동,일반,강남11개구 기타,2021,26,691,기타,1,서울시,강남11개구
ae6ea0a1-c29a-44d8-916c-39168a81bf64,2024-09-10,155865676,59.0,23,경남동,일반,경남 래미안,2002,27,1146,래미안,4,서울시,경남
f9459095-4eb6-46af-aa59-7f12cbd42f75,2026-01-23,259059876,102.0,14,강원동,법인,강원 롯데캐슬,2001,15,412,롯데캐슬,3,서울시,강원
9a3c4fc5-bae6-4360-92c0-769ded481697,2024-11-12,345052174,135.0,2,기타지방동,일반,기타지방 롯데캐슬,2009,32,1321,롯데캐슬,3,서울시,기타지방
8c4a7f0e-e234-4633-9acd-9d7118e5b991,2026-02-19,513368791,102.0,19,6개광역시동,일반,6개광역시 롯데캐슬,2018,26,1477,롯데캐슬,3,서울시,6개광역시
60e60af4-790a-4066-abcd-4bbdf91c1c91,2026-02-28,2457584228,114.0,1,강남11개구동,일반,강남11개구 자이,2008,23,1277,자이,4,서울시,강남11개구
2fb58d02-c6d8-4a6f-ae47-5f3a28860c33,2026-02-17,760437729,84.0,1,수도권동,일반,수도권 e편한세상,2015,19,1333,e편한세상,2,서울시,수도권
e1433198-eaae-4434-9af7-98a42bb8f58a,2025-09-06,384096350,84.0,10,부산동,일반,부산 힐스테이트,2011,15,1566,힐스테이트,3,서울시,부산
e15414e4-fe7b-43ff-9048-c1c623704487,2025-09-28,1240426892,84.0,16,서울동,일반,서울 현대,2004,27,769,현대,2,서울시,서울
872ee0f5-cf59-4a80-af81-02b1eb25df4d,2026-02-18,1242957388,135.0,13,수도권동,일반,수도권 현대,2012,23,688,현대,2,서울시,수도권
b807bbb2-bc1f-45a4-885c-1fcd4eea3d27,2026-01-03,516618956,135.0,19,6개광역시동,법인,6개광역시 롯데캐슬,2002,22,1769,롯데캐슬,3,서울시,6개광역시
136585da-0bb0-4b73-a2eb-63a6c8795ae7,2024-11-06,488882214,102.0,7,인천동,법인,인천 힐스테이트,2020,19,1718,힐스테이트,3,서울시,인천
cefe70da-0c4c-4964-82c0-abefa0a7c62f,2026-01-03,317061012,74.0,22,제주동,법인,제주 롯데캐슬,2005,26,919,롯데캐슬,3,서울시,제주
cba9be06-dc54-4c2b-9631-247d2f979b73,2025-11-10,150314014,74.0,4,경북동,일반,경북 롯데캐슬,2005,19,1889,롯데캐슬,3,서울시,경북
56f915c4-754e-4fea-a629-6f5b6f30215c,2026-01-12,448287648,114.0,18,5개광역시동,법인,5개광역시 자이,2004,34,1382,자이,4,서울시,5개광역시
a9aba632-9b99-44a3-b7da-7d95c969f5fa,2025-02-21,274012753,102.0,8,경남동,일반,경남 힐스테이트,2009,35,560,힐스테이트,3,서울시,경남
139fabc6-3f00-4dac-b5e2-7619b08b34cc,2024-01-18,198401201,84.0,19,전북동,일반,전북 롯데캐슬,2011,26,1296,롯데캐슬,3,서울시,전북
f6c9f9da-b33f-47b4-b06d-f9851b897d61,2024-09-21,278348468,114.0,2,경남동,법인,경남 푸르지오,2007,20,1855,푸르지오,3,서울시,경남
adfd4411-6713-4622-aaca-e7bccedcf451,2025-06-15,1939275333,114.0,9,서울동,일반,서울 아이파크,2008,21,589,아이파크,3,서울시,서울
428f8f69-128d-4ac1-80ac-78a171fe4184,2026-02-25,422625222,84.0,12,5개광역시동,일반,5개광역시 자이,2022,26,1875,자이,4,서울시,5개광역시
af04b464-daa0-43c3-8312-333fd4cee004,2025-02-16,382982847,84.0,8,제주동,일반,제주 롯데캐슬,2008,21,1616,롯데캐슬,3,서울시,제주
68b0418f-f24d-4c6d-8e79-43bfacfb4b3a,2025-11-22,146134243,74.0,5,전남동,일반,전남 e편한세상,2005,32,823,e편한세상,2,서울시,전남
c0d3e48f-66c8-42cb-be6f-b98f2a07be09,2025-04-05,228364955,102.0,13,경북동,법인,경북 푸르지오,2013,32,1618,푸르지오,3,서울시,경북
1dd77a00-ed67-4077-8a73-ab9c1510d76a,2025-03-11,324686137,84.0,6,부산동,일반,부산 e편한세상,2006,19,974,e편한세상,2,서울시,부산
92d4e324-0376-446c-a3c6-df8e96c729e7,2025-08-13,203013740,84.0,5,강원동,법인,강원 래미안,2008,16,1763,래미안,4,서울시,강원
3eb7f1bd-a1af-4604-aff7-bc24af939fb5,2024-05-07,173596235,74.0,3,강원동,법인,강원 롯데캐슬,2011,16,1386,롯데캐슬,3,서울시,강원
8994d1ec-7cc9-4aca-85d9-0af858c6f7e3,2026-01-20,103094851,59.0,4,전남동,법인,전남 기타,2007,18,540,기타,1,서울시,전남
71a29244-d751-48c1-a879-8d47cf8963c1,2024-03-12,231362032,84.0,18,경남동,일반,경남 래미안,2010,32,1267,래미안,4,서울시,경남
2e33e03b-33fe-442a-a0df-98aed0a6cacc,2024-09-22,1659661422,102.0,8,서울동,일반,서울 아이파크,2008,35,1102,아이파크,3,서울시,서울
029a435b-227e-4693-a41d-d8ef9e411b36,2025-05-02,432369756,114.0,20,울산동,일반,울산 힐스테이트,2008,25,1650,힐스테이트,3,서울시,울산
6d41bbbd-32a7-4a92-9c41-03871a5154ff,2024-05-23,430220310,114.0,4,인천동,법인,인천 기타,2004,26,1977,기타,1,서울시,인천
61b4c85e-8120-427a-a9e1-0a91a88ec8f3,2025-01-09,140753674,74.0,6,경북동,일반,경북 e편한세상,2000,19,1799,e편한세상,2,서울시,경북
e4d22922-d735-4e3f-a724-b04088392b2d,2026-01-25,482520070,102.0,19,인천동,일반,인천 롯데캐슬,2008,19,1065,롯데캐슬,3,서울시,인천
23ac7792-bc15-4f06-bcbb-e0e12b6738c2,2026-02-27,705195355,84.0,8,수도권동,일반,수도권 현대,2018,34,1263,현대,2,서울시,수도권
980880a2-81fb-463c-bb7f-5fbbc38cbf67,2024-07-19,307873565,114.0,1,경남동,일반,경남 래미안,2009,27,1944,래미안,4,서울시,경남
c2067e83-6248-4904-814f-51694d7e587a,2025-02-10,837948071,59.0,8,서울동,일반,서울 아이파크,2001,29,1881,아이파크,3,서울시,서울
9b897a38-dd3b-42a6-822b-09e99ba3a28e,2026-01-27,267042649,84.0,18,광주동,법인,광주 기타,2020,27,343,기타,1,서울시,광주
0270405f-1d8f-45bd-a062-b323028ebec5,2026-01-15,436857504,102.0,11,대전동,일반,대전 푸르지오,2010,26,1623,푸르지오,3,서울시,대전
fcb31fba-e262-482e-ba67-7a674a00a172,2026-02-16,260046752,114.0,1,경남동,일반,경남 e편한세상,2004,25,771,e편한세상,2,서울시,경남
4170d130-8e81-4e66-acc8-35026a189e4b,2025-03-27,419375066,102.0,17,6개광역시동,일반,6개광역시 롯데캐슬,2009,31,573,롯데캐슬,3,서울시,6개광역시
8c6c4510-381c-440a-b023-362dee65a625,2024-12-03,685517424,135.0,20,제주동,일반,제주 아이파크,2015,23,810,아이파크,3,서울시,제주
c1f6ea30-7af3-49dd-8b33-a4b1b3810e1d,2025-03-05,3186508553,135.0,5,강남11개구동,일반,강남11개구 아이파크,2020,35,402,아이파크,3,서울시,강남11개구
3b0525e1-b075-46ab-81a4-577f04793b07,2025-12-05,1206445360,114.0,6,수도권동,일반,수도권 래미안,2022,20,1235,래미안,4,서울시,수도권
c3238321-dede-485f-8713-6c829cde63cd,2025-12-20,2160290856,114.0,35,서울동,일반,서울 e편한세상,2015,35,966,e편한세상,2,서울시,서울
b5eed97f-7758-4fc4-9e11-8df269bd0f04,2024-01-14,214678337,59.0,17,부산동,일반,부산 현대,2000,33,381,현대,2,서울시,부산
d4ebca97-5584-45d5-8f51-ead9d67be26e,2026-02-13,254191660,102.0,1,충남동,법인,충남 롯데캐슬,2016,32,1247,롯데캐슬,3,서울시,충남
93eb0abb-f7f1-4882-877f-8dac113550ac,2024-11-21,129565744,59.0,20,전남동,법인,전남 롯데캐슬,2004,21,1458,롯데캐슬,3,서울시,전남
f2436fce-9b0f-46e6-bded-0095d336cc4e,2024-07-10,334185762,84.0,24,대전동,일반,대전 힐스테이트,2008,33,1359,힐스테이트,3,서울시,대전
1c6b28cc-479a-4e12-8c4a-e69c38c9281f,2026-01-08,1716488031,135.0,20,강북14개구동,일반,강북14개구 현대,2021,22,1017,현대,2,서울시,강북14개구
c7deb85c-97df-4f49-a7c6-2961fc8a13a0,2025-06-06,380836560,135.0,6,충남동,법인,충남 아이파크,2016,19,632,아이파크,3,서울시,충남
4d6efe9f-80c7-44db-bb80-bff8566d0e9b,2025-05-11,202720543,84.0,23,전북동,법인,전북 푸르지오,2007,23,1327,푸르지오,3,서울시,전북
065014c4-286a-4852-ae6c-2c4fbc2f5439,2024-03-02,915980495,102.0,10,수도권동,일반,수도권 힐스테이트,2006,23,1965,힐스테이트,3,서울시,수도권
d492cb1f-4076-4c80-9e2e-9281318304b6,2024-04-01,160608310,59.0,10,충북동,일반,충북 래미안,2020,22,464,래미안,4,서울시,충북
b91c5692-3bc3-458f-a991-a1f2ad01d949,2026-01-27,535031973,114.0,18,울산동,일반,울산 래미안,2017,18,1874,래미안,4,서울시,울산
fd70f10a-7aab-4f55-a17f-a6f25aad0957,2026-02-11,723897177,114.0,22,세종동,일반,세종 기타,2011,26,715,기타,1,서울시,세종
9f33d0a7-7d61-4be9-8aff-9a6528907c78,2026-01-19,390510174,135.0,9,광주동,일반,광주 현대,2000,16,1256,현대,2,서울시,광주
f76935cc-a084-4cfc-94d2-9944c3e4810a,2026-01-12,656657757,102.0,9,경기동,일반,경기 현대,2018,24,1282,현대,2,서울시,경기
f0da1da6-25f9-4dbc-9f0f-6c3db768cd5a,2025-12-22,374330955,114.0,1,울산동,일반,울산 아이파크,2001,18,1479,아이파크,3,서울시,울산
b2a96d37-f7db-45c9-9233-af7730a91100,2024-05-10,378629319,135.0,11,충북동,법인,충북 래미안,2007,18,1341,래미안,4,서울시,충북
330860b7-6826-40c4-91eb-597ffb7045c8,2024-11-10,219449738,84.0,9,광주동,법인,광주 기타,2000,28,379,기타,1,서울시,광주
b97d52df-d7c7-4118-832f-c69b26c87746,2026-01-28,291601511,84.0,2,5개광역시동,일반,5개광역시 래미안,2002,32,1646,래미안,4,서울시,5개광역시
c10f11b1-9722-40ad-bce0-d41376ec8831,2026-01-24,1885554386,114.0,29,서울동,법인,서울 기타,2016,31,361,기타,1,서울시,서울
80304639-ba08-41dd-a020-889b834fda56,2025-01-24,208148841,102.0,3,경북동,일반,경북 힐스테이트,2012,20,1439,힐스테이트,3,서울시,경북
9b3b54e8-2751-4471-a645-9837cc19076a,2024-09-20,1367104286,84.0,28,서울동,법인,서울 힐스테이트,2001,34,502,힐스테이트,3,서울시,서울
37d826eb-20ad-4e73-8c35-e3b9b5e8d0df,2024-06-12,411288836,102.0,3,부산동,일반,부산 기타,2018,19,472,기타,1,서울시,부산
0a2002f0-0deb-4040-a132-07e48096aac0,2026-02-15,186298831,74.0,10,충북동,일반,충북 현대,2015,19,642,현대,2,서울시,충북
ee3ddb08-41ad-4e53-833f-691a52d9a260,2025-04-20,1609251006,114.0,16,강북14개구동,일반,강북14개구 래미안,2012,33,1811,래미안,4,서울시,강북14개구
091a748f-92d0-43f6-95be-263bd9b5dd02,2024-05-11,947183328,102.0,8,수도권동,법인,수도권 롯데캐슬,2000,18,1680,롯데캐슬,3,서울시,수도권
0932f1c6-1fb8-4578-86bf-3b2c404d31ef,2024-10-22,309564515,84.0,5,6개광역시동,일반,6개광역시 푸르지오,2000,26,394,푸르지오,3,서울시,6개광역시
77a63d93-dd9f-4a5c-9c54-e377bf61a712,2026-01-10,507578349,135.0,8,광주동,일반,광주 자이,2019,18,1952,자이,4,서울시,광주
1900c30e-d435-4471-a21b-ad7785b0c689,2024-05-27,871800034,102.0,16,수도권동,일반,수도권 기타,2002,35,1349,기타,1,서울시,수도권
4444cb4f-39b8-4340-a7c6-08f83d33abf7,2024-11-17,2079321783,102.0,17,서울동,일반,서울 자이,2022,34,1245,자이,4,서울시,서울
e9669d51-0ff9-41a8-8aed-3076a0f90a41,2025-11-04,144325337,59.0,23,경북동,일반,경북 푸르지오,2021,25,742,푸르지오,3,서울시,경북
5f5e60cd-2857-471e-bbe8-c58546bd083b,2026-02-05,151712627,59.0,2,충북동,법인,충북 래미안,2007,18,333,래미안,4,서울시,충북
d2bcb7cb-b1e4-4186-a27c-8338e3ff1e8e,2026-01-03,572836268,114.0,6,인천동,일반,인천 아이파크,2014,24,1905,아이파크,3,서울시,인천
